subset,model,sample_id,estimated_cost_usd,thinking_tokens,score_accuracy,run_duration_sec
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_96,138.97314814000003,95.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_80,129.28070061100004,256.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_49,128.04757690300005,398.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_83,129.997977569,424.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_26,139.224701536,227.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_87,148.83577632100005,125.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_33,149.602560219,317.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_8,149.80364324999994,353.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_47,149.87191092800003,239.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_59,155.1932446059999,211.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_63,167.228228445,418.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_74,166.8134599990001,149.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_44,159.86796047100006,140.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_98,149.18913922100023,121.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_52,130.77743377100023,102.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_85,124.96836953800016,293.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_12,121.5667372490002,224.0,0.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_36,116.94237783000015,89.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_23,116.603859544,160.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_39,105.52039963600008,136.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_40,92.32086144000004,70.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_18,81.29013478899992,132.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_66,71.52190433300007,249.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_61,71.02376344899994,220.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_60,76.61571806899997,308.0,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_7,87.00188474900006,435.0,0.0,
abstract_algebra,ollama_gpt-oss:20b_think_medium,abstract_algebra_34,103.04099235600006,606.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_41,33.809749308999926,1759.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_9,74.13875115999986,457.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_91,121.52975738799978,218.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_42,179.29743940599974,627.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_65,173.58659160299976,308.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_50,161.82296592199987,325.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_1,138.26868743499995,48.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_70,101.99885354000004,484.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_15,111.27180518800014,673.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_78,117.67283714300017,196.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_73,129.44474121200005,181.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_10,153.53435976700007,522.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_55,143.16052943599993,43.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_56,144.5365805009999,957.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_72,185.42642504699984,2708.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_45,210.36219196199977,471.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_48,257.020946179,227.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_92,344.01352430500015,3925.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_76,353.9623454700004,169.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_37,369.9373736880002,423.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_30,381.1842656429999,136.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_21,286.7448237179997,334.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_32,249.6077848349996,1316.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_96,206.5487155819997,216.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_80,164.72600465199957,153.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_49,176.46088162199976,98.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_83,152.23700376099987,656.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_26,135.4682376840001,667.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_87,119.05576003900023,153.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_33,108.77356616299994,589.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_8,123.91819254099984,766.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_47,137.45206789799977,142.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_59,152.88973862800003,208.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_63,160.13734298500003,281.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_74,139.1506675679998,112.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_44,115.2283076699996,110.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_98,88.30020929999955,224.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_52,79.5480667779998,453.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_85,107.70546467299982,605.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_12,143.9352216729999,465.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_36,192.7845222609999,383.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_23,282.014665316,4293.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_39,336.03916559900017,151.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_40,380.51124881700025,245.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_18,403.115148204,275.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_66,301.9456212,88.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_61,226.2671639539999,214.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_60,173.63933073399994,964.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_7,128.2171100300002,62.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_medium,college_chemistry_34,199.799303668,2080.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_42,12.547149902,475.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_9,46.14157641200018,1434.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_41,95.37700945000006,490.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_91,199.53768896300016,2664.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_65,293.43042831,335.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_50,358.7843530059995,588.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_1,410.35374400899946,568.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_70,367.182301505999,449.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_15,336.0372552959989,1480.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_78,306.9552777809995,183.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_73,281.7172036689999,640.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_10,282.909671853,33.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_55,246.179953242,197.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_56,216.7997345469994,191.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_72,167.8153161759992,259.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_45,138.5460532039997,472.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_48,143.43248969599972,731.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_92,146.37250713200046,197.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_76,163.6534436690008,639.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_37,170.9912354420003,117.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_30,181.42576536600063,1440.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_21,211.96088432800025,946.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_32,238.68892033300017,195.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_96,296.6874018210001,1945.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_80,317.9421472639997,214.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_49,310.8111459809997,1061.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_83,309.51325361399904,318.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_26,280.02421525299906,1047.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_87,323.235277718999,2710.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_33,364.1224104599987,354.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_8,404.1929568179994,337.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_47,418.2436991409995,72.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_59,329.4917457470001,46.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_63,252.35499565700047,381.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_74,174.41303726000024,236.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_44,122.67491813300056,73.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_98,133.35196861500026,283.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_52,138.5212774219999,390.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_85,154.6010870780001,1127.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_12,174.31352171900016,240.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_36,176.79313257400008,65.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_23,183.9379637900001,133.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_39,185.87389206399985,1137.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_40,185.85665686499945,576.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_18,226.97494784799983,1914.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_66,267.9440587680001,151.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_61,277.660461689,112.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_60,281.97348383700046,105.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_7,234.2730141090005,732.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_medium,college_mathematics_34,188.29725164699997,241.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_41,17.173307697000382,586.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_9,43.25726404400029,178.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_82,73.28119724699991,132.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_78,112.57917588700002,255.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_67,123.77984929299964,241.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_47,132.03747380699951,375.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_1,159.38088600500032,1357.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_72,174.11548608400062,157.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_15,195.87148525500103,96.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_80,206.96232256000167,371.0,0.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_58,175.2495128360015,139.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_10,142.8935228190012,136.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_45,120.8413472710008,242.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_33,96.9666107130006,94.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_56,94.801555645,307.0,0.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_37,99.5626695330002,229.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_50,94.5661105830004,149.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_32,99.6297851170002,192.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_66,98.81357136100088,62.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_44,104.30495944800076,646.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_30,113.49009260800084,256.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_65,112.74101393400088,38.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_8,112.21574094300011,27.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_21,92.72267230299984,168.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_55,71.18980528599968,80.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_96,63.417421913,163.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_89,64.8166003740007,224.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_42,85.72067589500057,300.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_63,107.9196733660001,120.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_26,125.93000182600008,485.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_79,153.31134237399965,565.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_52,158.25397888599946,80.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_98,172.82749807099935,257.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_49,179.84143233399936,133.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_61,151.5578814139999,84.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_74,140.92380244700053,269.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_48,117.74048457600112,276.0,0.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_76,98.49662958600038,206.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_100,109.71351039300043,185.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_59,115.51378922500044,158.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_87,119.5453752859994,166.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_12,119.73585285899937,74.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_36,102.43899504099863,232.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_23,89.80209980199834,247.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_39,91.72666916899834,808.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_40,99.38450603599811,48.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_18,120.38589811399834,182.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_68,133.2211532329984,265.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_5,128.12928910899973,187.0,1.0,
college_physics,ollama_gpt-oss:20b_think_medium,college_physics_62,122.9623324740005,198.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_195,1.8625107940006276,98.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_146,5.1430533660004585,86.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_144,9.574623084999985,69.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_9,15.751443101000405,123.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_52,22.41469318700001,260.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_185,29.127875107000364,223.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_204,36.10266378600136,69.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_81,50.3545094100009,296.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_197,60.67437310100104,118.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_186,73.69622264600002,376.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_172,83.73180754999885,98.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_29,78.87053331099924,292.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_113,74.3941742019997,83.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_110,57.72014517900061,35.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_171,44.060664451000775,90.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_223,34.679530404000616,163.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_159,27.830884851999144,135.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_112,32.115279610998186,266.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_152,41.19560697599809,661.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_111,51.06120695599748,90.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_192,57.411496935998,28.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_2,61.86353401699853,175.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_60,54.19059725099942,176.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_61,47.46982770199975,62.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_228,44.60804505200031,111.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_78,44.22563233100118,662.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_123,49.2132256090008,36.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_84,55.88603065300049,149.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_109,67.27731307499926,714.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_66,68.5979536019986,138.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_21,72.69507423099822,275.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_145,81.21732795299795,745.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_104,80.67301044299893,215.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_12,86.42220740199991,90.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_45,90.2487099480004,175.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_72,82.56820532100028,178.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_27,73.08081496900013,86.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_120,62.845820571999866,86.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_135,49.70240010700036,155.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_10,48.32397195000158,818.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_227,54.22915757800183,183.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_30,63.76246667600208,123.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_42,75.79410223000195,106.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_44,76.58789912000066,465.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_98,86.50031737100107,787.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_85,91.3192270569998,103.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_4,95.86463342699972,97.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_125,100.10598214700076,49.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_213,77.54729949200009,80.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_medium,conceptual_physics_209,61.29413970200039,179.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_178,4.015710626999862,79.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_53,9.56124089399964,89.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_34,18.157719284999985,50.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_208,29.75450739199914,100.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_358,34.626529747998575,20.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_66,39.583496365998144,64.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_211,42.026652929997,54.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_257,43.107573394998326,144.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_248,48.76847893299964,140.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_242,66.80918352700064,1022.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_91,83.76203831500061,70.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_331,97.0286703590009,54.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_290,109.342936043,152.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_251,92.01858462999915,32.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_93,74.25685981300012,45.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_medium,elementary_mathematics_203,56.85218515499946,32.0,1.0,
