subset,model,sample_id,estimated_cost_usd,thinking_tokens,score_accuracy,run_duration_sec
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_63,183.32675155100011,173.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_74,166.1587348320004,191.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_44,155.34883711600014,103.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_98,128.3885689800004,454.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_52,107.18769145600028,317.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_85,121.17794584800004,732.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_12,152.43908389800026,828.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_36,195.54108307900012,328.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_23,298.32014867,4020.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_39,357.2660161230001,241.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_40,395.4759423669998,317.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_18,421.7717767089998,651.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_66,315.781886235,196.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_61,244.46088690999977,454.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_60,197.372389999,714.0,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_7,149.2825564249997,69.0,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_34,238.70502035799973,3416.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_41,9.479257035000046,314.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_9,20.619204357999934,110.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_42,51.278663542999766,921.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_91,111.49241209899992,1477.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_65,165.10164113599967,301.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_50,225.4579668389997,384.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_1,259.6989330399997,287.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_70,247.47025350399963,362.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_15,238.32619907499972,863.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_78,217.37776614699987,185.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_73,207.2593830590004,501.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_10,203.1946990900005,33.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_55,179.62480851200053,159.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_56,171.53600195200033,643.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_72,147.18365977600024,166.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_45,142.30789713800004,438.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_48,161.14973869999994,628.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_92,161.02195716799997,291.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_76,196.12713735299985,1657.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_37,218.623522934,185.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_30,231.1627128050004,720.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_21,273.9501380520005,1360.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_32,276.4480394220009,320.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_96,309.1204234630004,2074.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_80,340.0068545710001,469.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_49,344.827751582,1795.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_83,363.5345282879998,233.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_26,375.1172430550005,1931.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_87,415.89326662500025,1837.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_33,433.0291955810008,211.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_8,455.2182742260002,445.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_47,412.7790928089999,164.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_59,306.1275051540006,75.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_63,227.83906822600056,300.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_74,148.1220351740012,208.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_44,111.21141903700118,43.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_98,117.8252651920011,245.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_52,130.14837038500082,582.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_85,166.23644426300052,1870.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_12,209.93442779700035,227.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_36,238.7758650220003,55.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_23,251.2590522500004,223.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_39,235.17710364100003,1282.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_40,214.22585004400025,462.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_18,260.12998731900007,3674.0,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_66,315.64810386999943,166.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_61,353.9160598419994,344.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_60,389.8289147009991,130.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_7,326.82757852899886,946.0,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_34,268.13110609999967,376.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_78,7.712830739999845,143.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_82,18.98683584199989,105.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_41,47.60665132699978,531.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_9,83.5024993219995,169.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_67,110.9568083059994,208.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_47,146.62061072699908,390.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_1,173.6241548249991,1311.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_72,192.31380973499927,205.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_15,209.16003501399973,87.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_80,213.7921007389996,619.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_58,191.09717351199924,127.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_10,164.9665655309991,80.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_45,145.06659827299882,185.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_33,117.53826802399908,258.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_56,108.62172845999976,290.0,0.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_37,106.486873973,148.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_50,98.71747819600024,195.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_32,98.71875425600048,149.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_66,97.2777901870004,86.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_44,120.98742136400053,1763.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_30,141.64495561500007,69.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_65,158.19232480899973,50.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_8,171.54116901399993,31.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_21,131.71530570100003,199.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_55,100.17768058500042,63.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_96,79.519917515001,148.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_89,70.76582554200104,305.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_42,93.01736021500074,304.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_63,110.262466778001,45.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_26,119.54489094400104,290.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_79,137.79486516100042,581.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_52,143.90081782500056,128.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_98,159.53730243200062,235.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_49,177.3648616700002,169.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_61,156.51634413600004,95.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_74,142.56755411700033,94.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_48,121.33634857000015,335.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_76,97.76652805499998,140.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_100,105.26604143200076,254.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_59,111.74403911300033,225.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_87,112.7211167100004,177.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_12,112.05533437899976,157.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_36,95.54721923800024,157.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_23,82.31094143900009,140.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_39,82.61637377599891,901.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_40,86.35232043199903,34.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_18,104.32023171899893,248.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_68,121.28337139399991,225.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_5,120.9067294430006,157.0,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_62,125.3984541380014,301.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_144,1.7380810739996375,72.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_195,4.74085218899927,77.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_9,9.53879647499889,74.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_146,17.223731006999515,122.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_52,24.06248948599932,213.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_185,30.745452334998845,139.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_204,37.775168999000016,99.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_81,47.741120307999154,415.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_197,57.43527439399986,221.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_186,68.66464660700149,203.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_172,75.1193561930013,75.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_29,70.16435987600198,235.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_113,63.24909712400222,70.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_110,51.723367405002136,231.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_171,44.05380281700127,123.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_223,41.3714051750012,187.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_159,40.86361544700048,163.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_112,42.06490410600054,221.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_152,41.15956373300105,132.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_111,39.47272141900066,72.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_192,35.43383100400024,80.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_2,33.87342061399977,181.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_60,33.62616899400018,144.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_61,37.46401650500047,125.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_228,43.85274053500143,160.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_78,52.68366105700079,752.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_123,61.65775853200103,92.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_84,67.52282940500118,182.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_109,77.12400223700024,580.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_66,74.4899512990014,148.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_21,76.70122376899963,743.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_145,77.90353314599997,145.0,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_104,70.77702546100045,90.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_12,70.88506083799984,87.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_45,60.44222203200116,208.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_72,50.84028621200014,95.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_27,42.56605934400068,79.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_120,34.43977632300084,88.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_135,30.65759780000008,146.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_10,34.297312018999946,722.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_227,42.66046939700027,312.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_30,54.16340934800064,289.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_42,66.08138445300028,118.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_44,67.4531793920014,326.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_98,78.23404168300112,924.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_85,83.84109173599973,108.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_4,89.97078850500111,122.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_125,96.12176641400038,48.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_213,75.62960200999987,56.0,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_209,60.48501115399995,166.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_53,2.099801798000044,38.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_208,8.885361058000854,151.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_34,18.23423572700085,57.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_178,31.909766435001075,109.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_358,42.2124781170005,23.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_66,45.86712823800008,85.0,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_211,48.70945321399995,103.0,1.0,
