subset,model,sample_id,estimated_cost_usd,thinking_tokens,score_accuracy,run_duration_sec
college_chemistry,ollama_gpt-oss:20b_think_high,college_chemistry_61,376.48123670900077,2640,0.0,
college_chemistry,ollama_gpt-oss:20b_think_high,college_chemistry_60,388.4228130170004,1808,1.0,
college_chemistry,ollama_gpt-oss:20b_think_high,college_chemistry_7,406.7251357309997,256,1.0,
college_chemistry,ollama_gpt-oss:20b_think_high,college_chemistry_34,555.4433740320001,3278,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_91,72.28373728999941,4315,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_42,186.01068680299977,2060,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_41,311.41920821299937,495,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_9,443.5212795589996,463,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_65,482.0899655400008,1920,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_50,463.351458946001,1348,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_1,453.9271335040012,1623,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_70,489.2150077510014,2888,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_15,566.0445375460004,5086,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_78,646.9709921060003,800,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_73,716.2262373020003,1748,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_10,678.7822683100003,116,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_55,558.5967933450011,456,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_56,453.86959041200134,638,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_72,315.26413388200126,910,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_45,265.4177290550015,2344,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_48,287.4443272590015,850,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_92,307.41870472200026,638,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_76,374.957358302001,2881,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_37,383.2083293119995,391,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_30,389.07645132499965,1565,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_21,429.02213899100025,2464,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_32,413.5443594320004,409,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_96,485.45695524700204,5255,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_80,557.1606408590014,1504,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_49,610.4376130500004,5094,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_83,702.1980621359999,654,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_26,732.1212341129994,3805,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_87,794.5955071919998,3680,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_33,791.2634278220012,1177,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_8,790.6720883590006,1303,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_47,724.8471272759998,177,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_59,553.2860074500004,97,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_63,418.30164157500076,463,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_74,270.9127568060012,598,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_44,187.97072537000167,102,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_98,177.71996379400116,336,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_52,184.32306010399952,1060,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_85,247.80979112099885,4562,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_12,319.46025035799903,490,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_36,378.5040440169978,108,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_23,449.9630812089981,1846,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_39,467.7483107169992,4165,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_40,496.8097229799987,2114,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_18,598.7022181760003,3563,0.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_66,664.2099537890008,677,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_61,681.478526158,1337,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_60,658.4252709259999,316,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_7,560.9488565009997,3395,1.0,
college_mathematics,ollama_gpt-oss:20b_think_high,college_mathematics_34,496.7211029659993,1206,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_41,33.33531311399929,1863,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_9,77.44207550399915,376,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_82,128.05607542100006,410,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_78,197.8814375839993,1021,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_67,222.88641817999996,1068,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_47,253.07178293200013,937,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_1,342.3668873859988,4635,0.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_72,406.9158917419991,513,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_15,467.06106062599974,350,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_80,514.7466637159996,1626,0.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_58,432.3281506660005,340,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_10,346.80031595700166,341,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_45,283.5317876680019,468,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_33,194.72107754400167,507,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_56,172.83836762800092,504,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_37,161.8340288649997,470,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_50,141.16199029499876,339,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_32,142.95425232699927,402,0.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_66,138.7006014819999,126,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_44,149.83149340100135,1372,0.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_30,160.34463700300148,179,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_65,163.76274245900095,141,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_8,166.710439202001,175,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_21,132.3313036060008,178,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_55,112.3471993660005,914,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_96,109.24006018200089,455,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_89,126.83235541700014,814,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_42,192.35070192700005,1725,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_63,236.44551844300076,182,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_26,282.3769252250004,1577,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_79,336.5263852980006,1568,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_52,334.0949665440003,167,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_98,386.79862525799945,1751,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_49,412.3243570220002,436,0.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_61,371.22467873000096,169,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_74,360.1516044740001,273,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_48,270.6278328600001,510,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_76,204.21909247900112,839,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_100,191.76087265499882,394,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_59,175.87228768799832,403,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_87,185.86174332099836,238,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_12,175.18035972499638,350,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_36,141.5458590829985,223,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_23,118.69592832099806,476,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_39,151.0050089039978,3877,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_40,196.18811905599796,127,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_18,264.62166243299725,705,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_68,321.57085627299966,567,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_5,284.1297430599989,277,1.0,
college_physics,ollama_gpt-oss:20b_think_high,college_physics_62,247.3591228639998,241,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_9,3.254766223999468,220,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_144,8.059101034999912,90,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_146,18.171948901999713,311,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_195,31.757150379999075,232,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_52,40.846529274000204,165,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_185,53.00593387399931,364,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_204,58.71917700999984,227,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_81,71.70923314000174,658,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_197,86.60002897300001,210,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_186,98.51871310199931,369,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_172,111.33860032399753,251,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_29,103.80298679099724,339,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_113,94.26329379399976,88,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_110,81.41834200000085,497,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_171,67.39053384000363,120,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_223,93.54428821700276,2756,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_159,123.08082472200113,198,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_112,158.49348870700123,874,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_152,203.55711045600037,859,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_111,186.3985192250002,326,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_192,166.58862783899895,118,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_2,145.80252000700057,668,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_60,110.62897814700045,348,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_61,109.38698690300225,297,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_228,109.71895166200557,241,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_78,111.04306654700486,1479,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_123,118.4711128920062,192,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_84,123.66059333700468,405,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_109,148.31551319600112,2064,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_66,158.26729943100145,582,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_21,170.49634551299823,600,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_145,181.61404005999793,363,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_104,153.09960051699818,173,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_12,132.0588878569979,229,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_45,109.92098912399888,539,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_72,87.385509361,258,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_27,83.09557324900015,257,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_120,80.93959696599995,248,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_135,74.84288649500013,434,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_10,79.81339891099924,1168,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_227,92.4165062150023,790,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_30,107.83465955000065,249,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_42,124.96215713600031,245,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_44,139.61727127500126,1618,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_98,182.45630577200063,3229,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_85,221.76198943500276,215,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_4,259.80918854000265,126,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_125,273.3063426680019,167,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_213,208.44297959699907,142,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_high,conceptual_physics_209,151.08473567099645,378,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_53,4.231388698000956,180,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_34,11.149863435002771,54,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_208,23.29001828100445,193,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_178,40.664029424006,216,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_358,51.86674221100475,112,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_66,60.8993931110017,156,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_211,61.956133913001395,126,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_257,57.31477202899987,155,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_248,55.15468277800028,131,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_242,65.4017023200031,1000,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_91,80.47826073200122,180,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_331,95.4911923030013,218,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_290,113.06423851100044,367,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_251,104.28202688400052,119,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_93,92.30595423699924,169,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_203,78.46262972799741,93,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_221,66.57193006899979,646,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_340,69.05852657099967,106,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_94,71.03487562800001,74,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_89,75.2003640160001,68,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_80,65.68407253799887,141,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_310,54.467635499997414,151,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_231,46.69423246199949,166,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_338,42.19104569200135,246,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_113,46.67717354300112,118,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_278,53.50443234400154,96,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_122,59.48111666600016,208,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_100,61.80818995500158,287,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_347,66.6309922060027,307,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_high,elementary_mathematics_212,68.39713025500168,160,1.0,
